brand,series_l1,subseries,model,name,url,field,value
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Audio","Built-in Microphone: -2U: Arrayed dual-microphone,1 input (line in), two-core terminal block, max. input amplitude: 3.3 Vpp, input impedance: 4.7 KΩ, interface type: non-equilibrium,\n1 output (line out), two-core terminal block, max. output amplitude: 3.3 Vpp, output impedance: 100 Ω, interface type: non-equilibrium"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Alarm","1 input, 1 output (max. 24 VDC/24 VAC, 1 A)"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Reset Key","Yes"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Basic Event","Motion detection (support alarm triggering by specified target types (human and vehicle)),video tampering alarm,exception"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Smart Event","Scene change detection"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Linkage","Upload to FTP/NAS/memory card,notify surveillance center,trigger recording,trigger capture,send email"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Face Capture","Yes"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Perimeter Protection","Line crossing, intrusion, region entrance, region exiting\nSupport alarm triggering by specified target types (human and vehicle)"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Power","12 VDC ± 25%, 1.34 A, max. 16 W,Ø5.5 mm coaxial power plug,reverse polarity protection,\nPoE: IEEE 802.3at, Class 4, max. 18 W"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Material","Cover: metal, main body: metal"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Dimension","Ø138.3 mm × 115.4 mm (Ø5.4\" × 4.5\")"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Package Dimension","170 mm × 170 mm × 160 mm (6.7\" × 6.7\" × 6.3\")"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Weight","Approx. 820 g (1.8 lb.)"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","With Package Weight","Approx. 1200 g (2.6 lb.)"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Storage Conditions","-30 °C to 60 °C (-22 °F to 140 °F). Humidity 95% or less (non-condensing)"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Startup And Operating Conditions","-30 °C to 60 °C (-22 °F to 140 °F). Humidity 95% or less (non-condensing)"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","General Function","Heartbeat,mirror,flash log,password reset via email,pixel counter,anti-banding"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Language","33 languages: English, Russian, Estonian, Bulgarian, Hungarian, Greek, German, Italian, Czech, Slovak, French, Polish, Dutch, Portuguese, Spanish, Romanian, Danish, Swedish, Norwegian, Finnish, Croatian, Slovenian, Serbian, Turkish, Korean, Traditional Chinese, Thai, Vietnamese, Japanese, Latvian, Lithuanian, Portuguese (Brazil), Ukrainian"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Flashing Light","/SRB model: Red and Blue Light\n/SL model: White Light"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","EMC","CE-EMC: EN 55032:2015+A1:2020, EN 50130-4:2011+A1:2014, EN IEC 61000-3-2:2019+A1:2021, EN 61000-3-3:2013+A1:2019+A2:2021"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Safety","CB: IEC 62368-1: 2014+A11,\nCE-LVD: EN 62368-1: 2014/A11: 2017"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Environment","CE-RoHS: 2011/65/EU,\nWEEE: 2012/19/EU,\nReach: Regulation (EC) No 1907/2006"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Protection","IP67: IEC 60529-2013"
"hikvision","Pro","EasyIP 4.0 Plus with AcuSense","DS-2CD23126G3-IS2UY/S(L)(RB)","12MP Acusense Strobe Light and Audible Warning Fixed Turret Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd23126g3-is2uy-s-l--rb-/","Anti-Corrosion Protection","NEMA 4X (NEMA 250-2018)"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Image Sensor","1/1.8\" Progressive Scan CMOS"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Max. Resolution","3200 × 1800"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Min. Illumination","Color: 0.0008 Lux @ (F1.2, AGC ON),B/W: 0 Lux with IR"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Shutter Time","1/3 s to 1/100,000 s"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Day & Night","IR cut filter"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Angle Adjustment","Pan: 0° to 360°,tilt: 0° to 90°,rotate: 0° to 360°"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Lens Type","Varifocal lens, motorized lens, 2.8 to 12 mm"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Focal Length & FOV","2.8 to 12 mm, horizontal FOV 112.3° to 41.2°, vertical FOV 58.1° to 23.1°, diagonal FOV 137.4° to 47.3°"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Lens Mount","Integrated"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Iris Type","Fixed"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Aperture","F1.2"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Depth Of Field","1 m to ∞"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","DORI","Wide: D: 74.3m, O: 29.5 m, R: 14.9 m, I: 7.4 m\nTele: D: 183.3 m, O: 72.8 m, R: 36.7 m, I: 18.3 m"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Supplement Light Type","IR"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Supplement Light Range","Up to 60 m"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Smart Supplement Light","Yes"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","IR Wavelength","850 nm"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Main Stream","50 Hz:\n25 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720)\n60 Hz:\n30 fps (3200 × 1800, 2688 × 1520, 1920 × 1080, 1280 × 720)"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Sub-Stream","50 Hz: 25 fps (1280 × 720, 640 × 480, 640 × 360)\n60 Hz: 30 fps (1280 × 720, 640 × 480, 640 × 360)"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Third Stream","50 Hz: 10 fps (1920 × 1080, 1280 × 720, 640 × 480, 640 × 360)\n60 Hz: 10 fps (1920 × 1080, 1280 × 720, 640 × 480, 640 × 360)\n*Third stream is supported under certain settings."
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Video Compression","Main stream: H.265/H.264/H.264+/H.265+,\nSub-stream: H.265/H.264/MJPEG,\nThird stream: H.265/H.264,\n*Third stream is supported under certain settings."
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Video Bit Rate","32 Kbps to 16 Mbps"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","H.264 Type","Baseline Profile,Main Profile,High Profile"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","H.265 Type","Main Profile"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Bit Rate Control","CBR,VBR"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Scalable Video Coding (SVC)","H.264 and H.265 encoding"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Region Of Interest (ROI)","1 fixed region for main stream and sub-stream"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Audio Compression","G.711/G.722.1/G.726/MP2L2/PCM/MP3/AAC-LC"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Audio Bit Rate","64 Kbps (G.711ulaw/G.711alaw)/16 Kbps (G.722.1)/16 Kbps (G.726)/32 to 192 Kbps (MP2L2)/8 to 320 Kbps (MP3)/16 to 64 Kbps (AAC-LC)"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Audio Sampling Rate","8 kHz/16 kHz/32 kHz/44.1 kHz/48 kHz"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Environment Noise Filtering","Yes"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Protocols","TCP/IP, ICMP, HTTP, HTTPS, FTP, DHCP, DNS, DDNS, RTP, RTSP, RTCP, NTP, UPnP, SMTP, IGMP, 802.1X, QoS, IPv4, IPv6, UDP, Bonjour, SSL/TLS, PPPoE, SNMP, WebSocket, WebSockets, SRTP, SFTP"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Simultaneous Live View","Up to 6 channels"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","API","ONVIF (Profile S, Profile T, Profile G),ISAPI,SDK,ISUP"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","User/Host","Up to 32 users\n3 user levels: administrator, operator, and user"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Security","Password protection, complicated password, HTTPS encryption, 802.1X authentication (EAP-TLS, EAP-LEAP, EAP-MD5), watermark, IP address filter, basic and digest authentication for HTTP/HTTPS, WSSE and digest authentication for Open Network Video Interface, RTP/RTSP over HTTPS, control timeout settings, security audit log, TLS 1.1/1.2/1.3, host authentication (MAC address)"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Network Storage","NAS (NFS, SMB/CIFS),Auto Network Replenishment (ANR)"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Client","iVMS-4200,Hik-Connect,Hik-Central"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Web Browser","Plug-in required live view: IE 10, IE 11,\nPlug-in free live view: Chrome 57.0+, Firefox 52.0+, Edge 89+,\nLocal service: Chrome 57.0+, Firefox 52.0+, Edge 89+"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Image Parameters Switch","Yes"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Image Settings","Rotate mode,saturation,brightness,contrast,sharpness,gain,white balance,adjustable by client software or web browser"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Day/Night Switch","Day,Night,Auto,Schedule"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Image Enhancement","BLC,HLC,3D DNR"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","SNR","≥ 52 dB"
"hikvision","Pro","EasyIP 4.0 with AcuSense","DS-2CD2666G2H-IZS2U/S(L)(RB)","6 MP Powered by Darkfighter Motorized Varifocal Bullet Network Camera","https://www.hikvision.com/en/products/IP-Products/Network-Cameras/Pro-Series-EasyIP-/ds-2cd2666g2h-izs2u-s-l--rb-/","Wide Dynamic Range (WDR)","120 dB"
